date_ingested,decklist_id,favorites,likes,comments
2025-07-23T13:48:16.716Z,32839,0,0,2
2025-07-23T22:41:02.988Z,32801,0,0,1
2025-07-23T22:59:03.584Z,32804,0,0,0
2025-07-23T13:48:18.835Z,32805,0,0,0
2025-07-23T13:48:19.318Z,32806,0,0,0
2025-07-23T13:48:19.836Z,32807,0,0,0
2025-07-23T13:48:20.351Z,32808,0,0,0
2025-07-23T13:48:20.855Z,32809,0,0,0
2025-07-23T13:48:21.323Z,32810,0,0,0
2025-07-23T22:42:46.519Z,32823,0,0,1
2025-07-23T13:48:22.286Z,32824,0,0,0
2025-07-23T13:48:23.598Z,32773,0,2,3
2025-07-23T13:48:24.140Z,32774,0,0,0
2025-07-23T13:48:24.610Z,32775,0,0,0
2025-07-23T13:48:25.094Z,32776,0,0,0
2025-07-23T13:48:25.588Z,32777,0,0,0
2025-07-23T13:48:26.067Z,32778,0,0,0
2025-07-23T13:48:26.598Z,32779,0,0,0
2025-07-23T13:48:27.079Z,32780,0,0,0
2025-07-23T13:48:27.558Z,32781,0,0,0
2025-07-23T13:48:28.040Z,32782,0,0,0
2025-07-23T13:48:28.510Z,32783,0,0,0
2025-07-23T13:48:28.978Z,32784,0,0,0
2025-07-23T13:48:29.485Z,32785,0,0,0
2025-07-23T13:48:29.953Z,32786,0,0,0
2025-07-23T13:48:30.465Z,32787,0,0,0
2025-07-23T13:48:30.968Z,32788,0,0,0
2025-07-23T13:48:31.437Z,32789,0,0,0
2025-07-23T13:48:31.904Z,32790,0,0,0
2025-07-23T13:48:32.360Z,32791,0,0,0
2025-07-23T22:54:41.688Z,32792,0,0,0
2025-07-23T13:48:33.319Z,32793,0,0,0
2025-07-23T13:48:33.796Z,32794,0,0,0
2025-07-23T13:48:34.303Z,32795,0,0,0
2025-07-23T13:48:34.760Z,32796,0,0,0
2025-07-23T13:48:35.230Z,32797,0,0,0
2025-07-23T13:48:36.026Z,32798,0,0,0
2025-07-23T22:39:56.149Z,32800,0,0,0
2025-07-23T22:56:57.427Z,32760,0,0,0
2025-07-23T13:48:38.912Z,32761,0,0,0
2025-07-23T13:48:39.403Z,32762,0,0,0
2025-07-23T13:48:39.886Z,32763,0,0,0
2025-07-23T22:58:34.902Z,32764,0,0,0
2025-07-23T13:48:40.836Z,32765,0,0,0
2025-07-23T13:48:41.302Z,32766,0,0,0
2025-07-23T13:48:41.774Z,32767,0,0,0
2025-07-23T13:48:42.243Z,32768,0,0,0
2025-07-23T13:48:42.708Z,32769,0,0,0
2025-07-23T13:48:43.202Z,32770,0,0,0
2025-07-23T22:53:36.434Z,32771,0,1,0
2025-07-23T22:55:44.484Z,32772,2,2,0
2025-07-23T13:48:45.502Z,32733,0,0,0
2025-07-23T13:48:46.036Z,32734,0,0,0
2025-07-23T13:48:46.554Z,32735,0,0,1
2025-07-23T13:48:47.095Z,32736,1,2,1
2025-07-23T22:34:00.685Z,32737,1,1,2
2025-07-23T13:48:48.087Z,32738,0,0,0
2025-07-23T13:48:48.565Z,32739,0,0,0
2025-07-23T13:48:49.057Z,32740,2,2,2
2025-07-23T13:48:49.541Z,32741,0,0,0
2025-07-23T22:59:01.711Z,32742,2,2,0
2025-07-23T13:48:50.493Z,32743,0,0,0
2025-07-23T13:48:51.030Z,32744,0,0,0
2025-07-23T13:48:51.674Z,32745,0,0,0
2025-07-23T13:48:52.220Z,32746,0,0,0
2025-07-23T13:48:53.472Z,32708,0,0,0
2025-07-23T13:48:53.978Z,32719,0,0,0
2025-07-23T13:48:54.487Z,32720,0,1,0
2025-07-23T13:48:54.971Z,32721,0,0,0
2025-07-23T13:48:55.442Z,32722,1,1,0
2025-07-23T22:43:54.507Z,32723,2,1,0
2025-07-23T13:48:56.402Z,32724,0,0,0
2025-07-23T13:48:56.935Z,32725,0,0,0
2025-07-23T13:48:57.435Z,32726,0,0,0
2025-07-23T13:48:57.953Z,32727,0,0,0
2025-07-23T13:48:58.417Z,32728,0,0,0
2025-07-23T13:48:58.895Z,32729,0,0,0
2025-07-23T13:48:59.353Z,32730,0,0,0
2025-07-23T22:39:34.151Z,32731,0,0,0
2025-07-23T22:58:59.347Z,32732,0,0,0
2025-07-23T13:49:01.630Z,32657,0,0,0
2025-07-23T13:49:02.089Z,32658,0,0,0
2025-07-23T13:49:02.569Z,32659,0,0,0
2025-07-23T13:49:03.038Z,32660,0,0,0
2025-07-23T13:49:03.496Z,32661,0,0,0
2025-07-23T13:49:04.025Z,32662,0,0,0
2025-07-23T13:49:04.500Z,32663,0,0,0
2025-07-23T13:49:05.026Z,32671,0,0,0
2025-07-23T13:49:05.487Z,32672,1,0,2
2025-07-23T13:49:05.973Z,32673,0,0,0
2025-07-23T13:49:06.504Z,32674,0,0,0
2025-07-23T22:55:56.789Z,32675,0,0,0
2025-07-23T13:49:07.551Z,32676,0,0,0
2025-07-23T13:49:08.019Z,32677,0,0,0
2025-07-23T13:49:08.512Z,32687,1,1,0
2025-07-23T13:49:09.008Z,32688,0,0,0
2025-07-23T13:49:09.500Z,32689,0,0,0
2025-07-23T13:49:10.013Z,32690,0,0,0
2025-07-23T13:49:10.481Z,32691,0,0,0
2025-07-23T13:49:10.937Z,32692,0,0,0
2025-07-23T13:49:11.395Z,32693,0,0,0
2025-07-23T13:49:11.873Z,32694,0,0,0
2025-07-23T13:49:12.351Z,32695,7,9,5
2025-07-23T13:49:12.808Z,32696,0,0,0
2025-07-23T13:49:13.282Z,32697,35,42,8
2025-07-23T13:49:13.818Z,32698,0,0,0
2025-07-23T13:49:14.308Z,32699,0,0,0
2025-07-23T22:59:00.762Z,32701,0,0,0
2025-07-23T13:49:15.276Z,32702,0,0,0
2025-07-23T13:49:15.765Z,32703,0,0,0
2025-07-23T13:49:16.289Z,32704,0,1,0
2025-07-23T13:49:16.753Z,32705,0,0,0
2025-07-23T13:49:17.215Z,32706,0,0,0
2025-07-23T22:57:16.718Z,32707,1,1,0
2025-07-23T13:49:19.093Z,32624,0,0,0
2025-12-14T03:59:30.914Z,32625,183,219,11
2025-07-23T13:49:20.151Z,32630,0,0,0
2025-07-23T22:58:00.687Z,32631,0,0,0
2025-07-23T13:49:21.075Z,32632,0,0,0
2025-07-23T22:55:15.934Z,32633,0,0,0
2025-07-23T22:58:57.501Z,32634,0,0,0
2025-07-23T13:49:22.599Z,32636,0,0,0
2025-07-23T13:49:23.060Z,32637,0,0,0
2025-07-23T13:49:23.520Z,32638,0,0,0
2025-07-23T13:49:24.369Z,32639,0,0,0
2025-07-23T13:49:24.883Z,32640,0,0,0
2025-07-23T13:49:25.405Z,32641,0,0,0
2025-07-23T13:49:25.884Z,32642,0,0,0
2025-07-23T13:49:26.378Z,32643,0,0,0
2025-07-23T13:49:26.944Z,32644,0,0,0
2025-07-23T13:49:27.410Z,32645,0,0,0
2025-07-23T13:49:27.879Z,32646,0,0,0
2025-07-23T13:49:28.373Z,32647,0,0,0
2025-07-23T13:49:28.847Z,32648,0,0,0
2025-07-23T13:49:29.484Z,32649,0,0,0
2025-07-23T13:49:29.941Z,32650,0,0,0
2025-07-23T13:49:30.420Z,32651,0,0,0
2025-07-23T13:49:30.999Z,32652,0,0,0
2025-07-23T13:49:31.474Z,32653,0,0,0
2025-07-23T13:49:31.983Z,32654,0,0,0
2025-07-23T13:49:32.435Z,32655,0,0,0
2025-07-23T22:40:42.249Z,32656,2,5,0
2025-07-23T13:49:34.226Z,32603,1,0,4
2025-07-23T22:28:48.555Z,32604,1,4,0
2025-07-23T13:49:35.162Z,32605,0,0,0
2025-07-23T13:49:35.642Z,32606,0,0,0
2025-07-23T13:49:36.123Z,32607,0,0,0
2025-07-23T13:49:36.588Z,32608,0,0,0
2025-07-23T13:49:37.062Z,32609,0,0,0
2025-07-23T13:49:37.532Z,32610,0,0,0
2025-07-23T13:49:37.990Z,32611,0,0,0
2025-07-23T13:49:38.444Z,32612,0,0,0
2025-07-23T13:49:38.906Z,32613,0,0,0
2025-07-23T13:49:39.417Z,32614,0,0,0
2025-07-23T13:49:39.897Z,32615,0,0,0
2025-07-23T13:49:40.363Z,32616,0,0,0
2025-07-23T13:49:40.853Z,32617,0,0,0
2025-07-23T13:49:41.334Z,32618,0,0,0
2025-07-23T13:49:41.804Z,32619,0,0,0
2025-07-23T22:53:27.479Z,32620,0,0,0
2025-07-23T13:49:42.727Z,32621,0,0,0
2025-07-23T13:49:43.238Z,32623,0,0,0
2025-07-23T13:49:44.382Z,32596,0,0,0
2025-07-23T13:49:44.837Z,32597,0,0,0
2025-07-23T13:49:45.291Z,32598,0,0,0
2025-07-23T13:49:45.800Z,32599,0,1,0
2025-07-23T13:49:46.275Z,32600,0,0,0
2025-07-23T13:49:46.764Z,32601,0,0,0
2025-07-23T13:49:47.279Z,32602,0,0,0
2025-07-23T13:49:48.430Z,32588,0,0,1
2025-07-23T13:49:48.888Z,32589,0,0,0
2025-07-23T13:49:49.389Z,32590,0,0,0
2025-07-23T13:49:49.849Z,32591,0,0,0
2025-07-23T13:49:50.297Z,32592,0,0,0
2025-07-23T22:55:43.494Z,32593,0,0,0
2025-07-23T13:49:51.232Z,32594,0,0,0
2025-07-23T13:49:51.680Z,32595,0,1,0
2025-07-23T22:58:55.048Z,32576,0,0,0
2025-07-23T13:49:53.396Z,32577,0,0,0
2025-12-14T03:59:31.539Z,32578,662,800,49
2025-07-23T13:49:54.444Z,32579,1,0,3
2025-07-23T13:49:54.974Z,32580,0,0,0
2025-07-23T22:58:54.557Z,32581,0,0,0
2025-07-23T13:49:55.939Z,32582,0,0,0
2025-07-23T13:49:56.514Z,32583,0,0,0
2025-07-23T22:46:00.405Z,32584,0,0,0
2025-07-23T13:49:57.468Z,32585,0,0,0
2025-07-23T13:49:57.933Z,32586,0,0,0
2025-07-23T13:49:58.396Z,32587,0,0,0
2025-07-23T22:39:16.499Z,32566,0,1,0
2025-07-23T13:50:00.028Z,32567,0,3,0
2025-07-23T13:50:00.513Z,32568,0,1,0
2025-07-23T22:52:26.363Z,32569,0,1,4
2025-07-23T13:50:01.460Z,32570,6,9,1
2025-07-23T13:50:01.930Z,32571,10,13,7
2025-07-23T13:50:02.458Z,32572,0,0,1
2025-07-23T13:50:02.913Z,32573,0,0,2
2025-07-23T13:50:03.379Z,32574,1,1,0
2025-07-23T13:50:04.888Z,32528,0,0,0
2025-07-23T13:50:05.359Z,32529,0,0,0
2025-07-23T13:50:05.849Z,32530,0,0,0
2025-07-23T13:50:06.374Z,32531,0,0,0
2025-07-23T13:50:06.913Z,32532,0,0,0
2025-07-23T13:50:07.395Z,32533,0,0,0
2025-07-23T13:50:07.911Z,32534,0,0,0
2025-07-23T13:50:08.465Z,32535,0,0,0
2025-07-23T13:50:08.956Z,32536,0,0,0
2025-07-23T13:50:09.486Z,32537,0,0,0
2025-07-23T13:50:10.047Z,32538,0,0,0
2025-07-23T13:50:10.530Z,32539,0,0,0
2025-07-23T13:50:11.073Z,32541,0,0,0
2025-07-23T13:50:11.609Z,32542,0,0,0
2025-07-23T13:50:12.147Z,32543,0,0,0
2025-07-23T13:50:12.686Z,32544,0,0,0
2025-07-23T13:50:13.202Z,32545,0,0,0
2025-07-23T13:50:13.684Z,32546,0,0,0
2025-07-23T13:50:14.200Z,32547,0,0,0
2025-07-23T13:50:14.719Z,32548,0,0,0
2025-07-23T13:50:15.251Z,32552,1,2,0
2025-07-23T13:50:15.815Z,32553,0,0,0
2025-07-23T13:50:16.361Z,32554,0,0,0
2025-07-23T13:50:16.844Z,32555,0,0,0
2025-07-23T13:50:17.394Z,32556,0,0,0
2025-07-23T13:50:17.927Z,32557,0,0,0
2025-07-23T13:50:18.435Z,32558,0,0,0
2025-07-23T13:50:18.956Z,32559,0,0,0
2025-07-23T13:50:19.441Z,32560,0,0,0
2025-07-23T13:50:19.971Z,32561,0,0,0
2025-07-23T13:50:20.508Z,32562,0,0,0
2025-07-23T13:50:21.066Z,32563,0,0,0
2025-07-23T22:57:10.086Z,32564,0,0,0
2025-07-23T22:58:37.713Z,32565,6,8,0
2025-07-23T13:50:23.950Z,32479,0,0,0
2025-07-23T13:50:24.445Z,32480,0,0,0
2025-07-23T13:50:24.928Z,32481,0,0,0
2025-07-23T13:50:25.411Z,32482,0,0,0
2025-07-23T13:50:25.896Z,32483,0,0,0
2025-07-23T22:58:32.049Z,32484,0,0,0
2025-07-23T22:58:29.622Z,32485,0,0,0
2025-07-23T22:37:30.364Z,32486,0,0,0
2025-07-23T13:50:27.803Z,32487,0,0,0
2025-07-23T13:50:28.307Z,32488,1,1,0
2025-07-23T13:50:28.766Z,32489,0,0,0
2025-07-23T13:50:29.237Z,32490,0,0,0
2025-07-23T22:58:50.755Z,32491,0,0,0
2025-07-23T13:50:30.194Z,32492,0,0,0
2025-07-23T13:50:30.654Z,32493,0,0,0
2025-07-23T13:50:31.124Z,32494,0,0,0
2025-07-23T13:50:31.612Z,32495,0,0,0
2025-07-23T13:50:32.078Z,32496,0,0,0
2025-07-23T22:55:40.884Z,32497,1,1,0
2025-07-23T13:50:33.100Z,32498,0,0,0
2025-07-23T13:50:33.637Z,32499,0,0,0
2025-07-23T13:50:34.166Z,32500,0,0,0
2025-07-23T13:50:34.623Z,32501,0,0,0
2025-07-23T13:50:35.096Z,32502,0,0,0
2025-07-23T13:50:35.550Z,32503,0,0,0
2025-07-23T13:50:36.002Z,32504,0,0,0
2025-07-23T22:58:27.771Z,32505,1,2,0
2025-07-23T13:50:36.911Z,32508,1,1,0
2025-07-23T13:50:37.435Z,32509,3,3,0
2025-07-23T13:50:37.938Z,32510,1,2,0
2025-07-23T13:50:38.451Z,32511,0,0,0
2025-07-23T13:50:38.951Z,32512,0,0,0
2025-07-23T13:50:39.419Z,32513,0,0,0
2025-07-23T13:50:39.896Z,32514,0,0,0
2025-07-23T13:50:40.373Z,32515,0,0,0
2025-07-23T13:50:40.837Z,32516,0,0,0
2025-07-23T13:50:41.300Z,32517,0,0,0
2025-07-23T13:50:41.757Z,32518,0,0,0
2025-07-23T13:50:42.252Z,32519,0,0,0
2025-07-23T13:50:42.752Z,32520,0,0,0
2025-07-23T13:50:43.699Z,32521,0,0,0
2025-07-23T13:50:44.218Z,32522,0,0,0
2025-07-23T13:50:44.741Z,32523,0,0,0
2025-07-23T13:50:45.253Z,32524,0,0,0
2025-07-23T13:50:45.763Z,32525,0,0,0
2025-07-23T13:50:46.268Z,32526,0,0,0
2025-07-23T13:50:46.771Z,32527,0,0,0
2025-07-23T22:27:32.111Z,32450,0,0,0
2025-07-23T13:50:48.636Z,32451,0,1,0
2025-07-23T13:50:49.154Z,32452,0,0,0
2025-07-23T13:50:49.618Z,32453,0,0,0
2025-07-23T13:50:50.128Z,32454,0,0,0
2025-07-23T13:50:50.609Z,32455,0,0,0
2025-07-23T13:50:51.091Z,32456,0,0,0
2025-07-23T13:50:51.557Z,32457,0,0,0
2025-07-23T13:50:52.027Z,32458,0,0,0
2025-07-23T13:50:52.482Z,32459,0,0,0
2025-07-23T13:50:52.978Z,32460,0,0,0
2025-07-23T13:50:53.476Z,32461,0,0,0
2025-07-23T13:50:53.958Z,32462,0,0,0
2025-07-23T13:50:54.441Z,32463,0,0,0
2025-07-23T13:50:54.932Z,32464,0,0,0
2025-07-23T13:50:55.446Z,32465,0,0,0
2025-07-23T13:50:55.930Z,32466,0,0,0
2025-07-23T13:50:56.409Z,32467,0,0,0
2025-07-23T13:50:56.933Z,32468,0,0,0
2025-07-23T13:50:57.472Z,32469,0,0,0
2025-07-23T13:50:58.007Z,32470,0,0,0
2025-07-23T13:50:58.507Z,32471,0,2,1
2025-07-23T13:50:58.994Z,32472,0,0,0
2025-07-23T13:50:59.460Z,32473,0,0,0
2025-07-23T13:50:59.988Z,32474,0,0,0
2025-07-23T13:51:00.524Z,32475,0,0,0
2025-07-23T13:51:00.976Z,32476,0,0,1
2025-07-23T13:51:01.432Z,32477,0,0,0
2025-07-23T13:51:01.892Z,32478,0,0,0
2025-07-23T22:35:56.801Z,32429,0,0,0
2025-07-23T13:51:03.488Z,32431,0,0,0
2025-07-23T13:51:03.951Z,32432,1,1,0
2025-07-23T13:51:04.412Z,32433,0,0,0
2025-07-23T13:51:04.908Z,32434,0,0,0
2025-07-23T13:51:05.387Z,32435,0,0,0
2025-07-23T13:51:05.848Z,32436,0,0,0
2025-07-23T13:51:06.315Z,32437,0,0,0
2025-07-23T13:51:06.817Z,32438,0,0,0
2025-07-23T13:51:07.326Z,32439,0,0,0
2025-07-23T13:51:07.789Z,32440,0,0,0
2025-07-23T13:51:08.244Z,32441,0,0,0
2025-07-23T13:51:08.728Z,32442,1,1,0
2025-07-23T13:51:09.253Z,32443,0,0,0
2025-07-23T13:51:09.728Z,32444,0,0,0
2025-07-23T13:51:10.223Z,32446,0,0,0
2025-07-23T13:51:10.719Z,32447,0,0,0
2025-07-23T13:51:11.212Z,32448,0,0,0
2025-07-23T13:51:11.680Z,32449,0,0,0
2025-07-23T13:51:12.805Z,32417,0,0,0
2025-07-23T13:51:13.269Z,32418,1,1,0
2025-07-23T13:51:13.751Z,32419,0,0,0
2025-07-23T13:51:14.237Z,32420,0,0,0
2025-07-23T13:51:14.696Z,32421,0,0,0
2025-07-23T13:51:15.151Z,32422,0,0,0
2025-07-23T13:51:15.626Z,32423,0,0,0
2025-07-23T13:51:16.099Z,32424,0,1,0
2025-07-23T13:51:16.585Z,32425,0,0,0
2025-07-23T13:51:17.034Z,32426,0,0,0
2025-07-23T13:51:17.496Z,32427,1,1,1
2025-07-23T13:51:17.953Z,32428,0,0,0
2025-07-23T22:58:38.187Z,32407,0,0,0
2025-07-23T13:51:19.618Z,32408,0,2,0
2025-07-23T13:51:20.082Z,32409,0,0,0
2025-07-23T13:51:20.548Z,32410,0,0,0
2025-07-23T13:51:21.043Z,32411,0,0,0
2025-07-23T13:51:21.549Z,32412,0,0,0
2025-07-23T13:51:22.031Z,32413,0,0,0
2025-07-23T13:51:22.496Z,32414,0,0,0
2025-07-23T13:51:22.955Z,32415,0,0,0
2025-07-23T13:51:23.403Z,32416,0,0,0
2025-07-23T13:51:24.597Z,32381,0,0,0
2025-07-23T13:51:25.074Z,32382,0,0,0
2025-07-23T13:51:25.559Z,32383,0,0,0
2025-07-23T13:51:26.029Z,32384,0,0,0
2025-07-23T13:51:26.486Z,32385,0,0,0
2025-07-23T13:51:26.946Z,32386,0,0,0
2025-07-23T13:51:27.414Z,32387,0,0,0
2025-07-23T13:51:27.870Z,32388,0,0,0
2025-07-23T13:51:28.339Z,32389,0,0,1
2025-07-23T13:51:28.799Z,32390,0,0,0
2025-07-23T13:51:29.255Z,32391,0,0,0
2025-07-23T13:51:29.726Z,32392,0,0,0
2025-07-23T13:51:30.220Z,32393,0,0,0
2025-07-23T13:51:30.705Z,32394,0,0,0
2025-07-23T13:51:31.235Z,32395,0,0,0
2025-07-23T13:51:31.744Z,32396,0,0,0
2025-07-23T22:56:12.532Z,32397,0,0,2
2025-07-23T13:51:32.785Z,32404,0,2,0
2025-07-23T22:58:41.978Z,32405,0,0,0
2025-07-23T13:51:33.738Z,32406,0,0,2
2025-07-23T22:57:01.639Z,32369,9,14,9
2025-07-23T22:51:26.273Z,32370,0,0,0
2025-07-23T22:43:10.262Z,32372,1,1,0
2025-07-23T13:51:36.736Z,32373,0,0,0
2025-07-23T22:55:05.384Z,32374,0,0,2
2025-07-23T22:58:38.643Z,32375,0,0,0
2025-07-23T13:51:38.265Z,32376,0,0,0
2025-07-23T13:51:38.762Z,32377,0,0,0
2025-07-23T22:58:06.907Z,32378,0,0,3
2025-07-23T13:51:39.786Z,32379,0,0,0
2025-07-23T13:51:40.253Z,32380,0,0,0
2025-07-23T13:51:41.400Z,32363,0,0,0
2025-07-23T13:51:41.928Z,32364,0,0,0
2025-07-23T13:51:42.394Z,32365,0,0,0
2025-07-23T22:56:22.960Z,32366,1,1,1
2025-07-23T13:51:43.365Z,32367,0,0,0
2025-07-23T13:51:43.882Z,32368,1,2,0
2025-07-23T13:51:45.076Z,32345,0,0,0
2025-07-23T13:51:45.530Z,32346,0,1,0
2025-07-23T13:51:46.036Z,32347,0,0,0
2025-07-23T13:51:46.555Z,32348,0,0,0
2025-07-23T13:51:47.462Z,32349,0,0,0
2025-07-23T13:51:47.920Z,32350,0,0,0
2025-07-23T13:51:48.385Z,32351,0,0,0
2025-07-23T13:51:48.872Z,32352,0,0,0
2025-07-23T22:56:58.807Z,32353,0,0,0
2025-07-23T13:51:49.880Z,32354,0,0,0
2025-07-23T13:51:50.362Z,32355,0,0,0
2025-07-23T22:29:22.567Z,32356,0,0,3
2025-07-23T13:51:51.305Z,32357,0,0,0
2025-07-23T13:51:51.758Z,32358,0,0,0
2025-07-23T13:51:52.220Z,32359,1,1,1
2025-07-23T13:51:52.680Z,32360,0,0,0
2025-07-23T13:51:53.198Z,32361,0,0,0
2025-07-23T13:51:53.679Z,32362,0,0,0
2025-07-23T13:51:54.869Z,32331,0,0,0
2025-07-23T13:51:55.369Z,32332,0,0,0
2025-07-23T13:51:55.847Z,32333,1,2,0
2025-07-23T22:50:09.495Z,32334,0,0,0
2025-07-23T13:51:56.788Z,32335,2,3,0
2025-07-23T22:38:43.196Z,32336,0,0,0
2025-07-23T13:51:57.744Z,32337,0,0,0
2025-07-23T13:51:58.285Z,32338,0,0,0
2025-07-23T13:51:58.752Z,32339,0,0,0
2025-07-23T22:58:33.006Z,32340,3,2,0
2025-07-23T13:51:59.684Z,32341,0,0,0
2025-07-23T13:52:00.151Z,32342,0,0,0
2025-07-23T13:52:00.620Z,32343,0,0,0
2025-07-23T13:52:01.220Z,32344,0,0,0
2025-07-23T22:58:37.257Z,32324,1,1,0
2025-07-23T13:52:02.951Z,32325,0,1,0
2025-07-23T13:52:03.420Z,32326,35,52,2
2025-07-23T22:17:20.119Z,32327,0,0,0
2025-07-23T13:52:04.462Z,32328,1,1,0
2025-07-23T13:52:04.942Z,32329,4,4,0
2025-07-23T13:52:05.435Z,32330,0,0,0
2025-07-23T13:52:06.560Z,32312,0,0,0
2025-07-23T13:52:07.013Z,32313,0,0,0
2025-07-23T22:55:46.455Z,32314,1,1,0
2025-07-23T13:52:07.987Z,32315,0,1,0
2025-07-23T13:52:08.546Z,32316,0,0,0
2025-07-23T22:57:22.525Z,32317,0,0,0
2025-07-23T13:52:09.524Z,32318,0,0,0
2025-07-23T13:52:10.029Z,32319,0,0,0
2025-07-23T13:52:10.494Z,32320,0,0,0
2025-07-23T13:52:10.957Z,32322,0,0,0
2025-07-23T13:52:11.427Z,32323,0,0,0
2025-07-23T13:52:12.697Z,32290,3,4,0
2025-07-23T22:56:50.443Z,32291,0,0,0
2025-07-23T13:52:13.659Z,32292,0,0,0
2025-07-23T13:52:14.139Z,32293,0,0,0
2025-07-23T13:52:14.727Z,32294,0,0,0
2025-07-23T13:52:15.197Z,32295,0,0,0
2025-07-23T13:52:15.646Z,32296,0,0,0
2025-12-14T03:59:32.072Z,32297,104,140,14
2025-07-23T13:52:16.571Z,32299,0,0,0
2025-07-23T22:43:27.317Z,32300,0,0,0
2025-07-23T13:52:17.604Z,32301,1,1,0
2025-07-23T13:52:18.112Z,32302,0,0,0
2025-07-23T13:52:18.571Z,32303,0,0,0
2025-07-23T13:52:19.839Z,32304,0,0,0
2025-07-23T13:52:20.485Z,32306,0,0,0
2025-07-23T13:52:20.967Z,32307,0,0,0
2025-07-23T13:52:21.434Z,32308,0,1,0
2025-07-23T13:52:21.928Z,32309,0,0,0
2025-07-23T13:52:22.449Z,32310,0,0,0
2025-07-23T22:50:54.226Z,32277,1,1,0
2025-07-23T13:52:24.119Z,32278,1,2,0
2025-07-23T13:52:24.575Z,32279,0,0,0
2025-07-23T22:33:36.412Z,32284,0,0,0
2025-07-23T13:52:25.541Z,32285,0,0,0
2025-07-23T13:52:26.058Z,32286,0,0,0
2025-07-23T22:58:35.837Z,32287,0,0,0
2025-07-23T13:52:26.994Z,32288,0,0,0
2025-07-23T22:42:44.647Z,32289,0,0,0
2025-07-23T13:52:30.307Z,32257,0,0,0
2025-07-23T13:52:30.785Z,32258,0,0,0
2025-07-23T13:52:31.245Z,32259,0,0,0
2025-07-23T13:52:31.703Z,32260,0,0,0
2025-07-23T13:52:32.192Z,32261,0,0,0
2025-07-23T13:52:32.655Z,32262,0,0,0
2025-07-23T13:52:33.123Z,32263,0,0,0
2025-07-23T22:55:52.678Z,32264,1,2,0
2025-07-23T13:52:34.090Z,32265,0,0,0
2025-07-23T13:52:34.561Z,32266,0,0,0
2025-07-23T13:52:35.012Z,32267,0,0,0
2025-07-23T13:52:35.463Z,32268,1,1,0
2025-07-23T13:52:35.930Z,32269,3,4,0
2025-07-23T13:52:36.383Z,32272,2,3,4
2025-07-23T13:52:36.833Z,32273,0,0,1
2025-07-23T13:52:37.299Z,32275,0,0,0
2025-07-23T13:52:37.748Z,32276,0,0,0
2025-07-23T13:52:38.940Z,32247,0,0,0
2025-07-23T13:52:39.395Z,32248,1,1,0
2025-07-23T13:52:39.908Z,32249,0,1,0
2025-07-23T22:27:59.105Z,32250,1,1,0
2025-07-23T13:52:40.953Z,32251,0,0,0
2025-07-23T13:52:41.427Z,32254,0,0,1
2025-07-23T13:52:41.958Z,32255,0,0,0
2025-07-23T13:52:42.443Z,32256,0,0,0
2025-07-23T13:52:43.539Z,32242,0,0,0
2025-07-23T22:49:37.719Z,32243,1,0,0
2025-07-23T13:52:44.466Z,32244,0,0,0
2025-07-23T13:52:44.940Z,32245,1,2,0
2025-07-23T13:52:45.433Z,32246,0,0,0
2025-07-23T22:58:29.140Z,32235,0,0,0
2025-07-23T13:52:47.081Z,32236,0,0,0
2025-07-23T13:52:47.543Z,32237,0,2,2
2025-07-23T13:52:48.004Z,32238,0,0,0
2025-07-23T22:58:30.116Z,32239,0,1,0
2025-07-23T13:52:48.966Z,32240,0,0,0
2025-07-23T22:57:49.846Z,32241,0,0,0
2025-07-23T22:58:16.589Z,32211,0,0,2
2025-07-23T13:52:51.098Z,32212,0,1,0
2025-07-23T13:52:51.562Z,32213,0,0,0
2025-07-23T13:52:52.038Z,32214,0,0,0
2025-07-23T13:52:52.562Z,32215,0,0,0
2025-07-23T13:52:53.020Z,32216,0,0,0
2025-07-23T13:52:53.482Z,32217,0,0,0
2025-07-23T13:52:53.963Z,32218,0,0,0
2025-07-23T13:52:54.412Z,32219,0,0,0
2025-07-23T13:52:54.863Z,32220,1,1,0
2025-07-23T13:52:55.328Z,32222,1,1,0
2025-07-23T22:49:57.826Z,32223,0,0,0
2025-07-23T13:52:56.305Z,32224,0,0,0
2025-07-23T13:52:56.783Z,32226,0,0,0
2025-12-14T03:59:32.697Z,32227,169,207,17
2025-07-23T13:52:57.774Z,32229,0,0,0
2025-07-23T13:52:58.242Z,32230,0,0,0
2025-07-23T13:52:58.695Z,32231,0,0,0
2025-07-23T13:52:59.177Z,32232,0,0,0
2025-07-23T13:52:59.676Z,32233,0,0,0
2025-07-23T13:53:00.158Z,32234,0,0,0
2025-07-23T13:53:01.329Z,32192,1,1,0
2025-07-23T13:53:01.872Z,32193,0,0,0
2025-07-23T13:53:02.415Z,32194,0,0,0
2025-07-23T13:53:02.916Z,32195,0,0,0
2025-07-23T13:53:03.414Z,32196,0,0,0
2025-07-23T13:53:03.909Z,32197,0,0,0
2025-07-23T13:53:04.372Z,32198,0,0,0
2025-07-23T22:58:27.276Z,32199,0,0,0
2025-07-23T13:53:05.356Z,32200,0,0,0
2025-07-23T13:53:05.856Z,32201,0,0,0
2025-07-23T13:53:06.344Z,32202,0,0,0
2025-07-23T13:53:06.841Z,32203,0,0,0
2025-07-23T13:53:07.311Z,32204,0,0,0
2025-07-23T13:53:07.769Z,32205,0,0,0
2025-07-23T13:53:08.228Z,32206,0,0,0
